"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2022","2851","Winona State","Northern Sun","South","0","12","8","4","0","12","8","4","0","5","5","0","0","7","3","4","0"
"2022","2651","Trine University","Michigan","","0","10","7","3","0","6","3","3","0","5","2","3","0","5","5","0","0"
"2022","107","Holy Cross","Patriot","","8.7","13","12","1","0","6","6","0","0","6","6","0","0","7","6","1","0"
"2022","2116","UCF","American Athletic","","8.6","14","9","5","0","9","6","3","0","7","5","2","0","6","4","2","0"
"2022","2277","Houston Christian","Southland","","1","11","2","9","0","5","0","5","0","5","0","5","0","6","2","4","0"
"2022","124","Augsburg","Minnesota","","0","9","6","3","0","6","3","3","0","4","2","2","0","5","4","1","0"
"2022","2106","Carthage","CCIW","","0","10","3","7","0","8","3","5","0","4","0","4","0","6","3","3","0"
"2022","36","Colorado State","Mountain West","Mountain","4","12","3","9","0","8","3","5","0","6","2","4","0","6","1","5","0"
"2022","2258","Guilford College","Old Dominion","","0","10","1","9","0","6","0","6","0","5","0","5","0","5","1","4","0"
"2022","2426","Navy","American Athletic","","8.6","12","4","8","0","8","4","4","0","5","2","3","0","5","2","3","0"
"2022","2038","Assumption","Northeast 10","","0","10","7","3","0","7","6","1","0","5","3","2","0","5","4","1","0"
"2022","332","Muskingum University","Ohio","","0","10","5","5","0","9","4","5","0","5","2","3","0","5","3","2","0"
"2022","2845","Waynesburg","Presidents'","","0","10","4","6","0","8","3","5","0","5","1","4","0","5","3","2","0"
"2022","415","NEWBERG","Northwest","","0","10","8","2","0","7","5","2","0","6","4","2","0","4","4","0","0"
"2022","96","Kentucky","SEC","East","7.2","13","7","6","0","8","3","5","0","8","5","3","0","4","2","2","0"
"2022","323","Moravian","Centennial","","0","10","3","7","0","9","3","6","0","4","3","1","0","6","0","6","0"
"2022","2528","Rensselaer","Liberty League","","0","10","7","3","0","6","5","1","0","6","5","1","0","4","2","2","0"
"2022","2643","The Citadel","Southern","","5.8","11","4","7","0","8","3","5","0","5","2","3","0","6","2","4","0"
"2022","2042","Augustana (IL)","CCIW","","0","10","5","5","0","8","4","4","0","5","2","3","0","5","3","2","0"
"2022","2586","Southwest Baptist","Great Lakes","","0","11","6","5","0","6","4","2","0","4","3","1","0","7","3","4","0"
"2022","2226","Florida Atlantic","Conference USA","","7","12","5","7","0","8","4","4","0","6","4","2","0","6","1","5","0"
"2022","317","Marietta","Ohio","","0","10","6","4","0","9","5","4","0","5","4","1","0","5","2","3","0"
"2022","2754","Youngstown State","MVFC","","5.3","11","7","4","0","8","5","3","0","6","5","1","0","5","2","3","0"
"2022","9","Arizona State","Pac-12","","5.4","12","3","9","0","9","2","7","0","6","2","4","0","6","1","5","0"
"2022","2362","Manchester","Heartland","","0","10","1","9","0","7","0","7","0","4","0","4","0","6","1","5","0"
"2022","242","Rice","Conference USA","","5.2","13","5","8","0","8","3","5","0","6","4","2","0","6","1","5","0"
"2022","83","Depauw","North Coast","","0","11","9","2","0","8","7","1","0","5","4","1","0","6","5","1","0"
"2022","2676","Virginia Union","CIAA","Northern","0","11","9","2","0","8","7","1","0","6","4","2","0","5","5","0","0"
"2022","61","Georgia","SEC","East","14.4","15","15","0","0","9","9","0","0","6","6","0","0","4","4","0","0"
"2022","2927","Southwestern Oklahoma State","Great American","","0","11","4","7","0","11","4","7","0","6","3","3","0","5","1","4","0"
"2022","2210","Elon","CAA","","5.8","12","8","4","0","8","6","2","0","5","5","0","0","7","3","4","0"
"2022","2110","Central Arkansas","Atlantic Sun","","5.2","11","5","6","0","4","2","2","0","5","2","3","0","6","3","3","0"
"2022","2102","Carnegie Mellon","Presidents'","","0","12","10","1","1","8","7","0","1","6","5","0","1","6","5","1","0"
"2022","2534","Sam Houston","Western Athletic","","3.5","9","5","4","0","5","3","2","0","4","1","3","0","4","3","1","0"
"2022","57","Florida","SEC","East","6.3","13","6","7","0","8","3","5","0","7","5","2","0","4","1","3","0"
"2022","2635","Tennessee Tech","OVC","","3.1","11","4","7","0","5","2","3","0","5","2","3","0","6","2","4","0"
"2022","284","Stonehill","NEC","","0.2","9","4","5","0","7","2","5","0","5","3","2","0","4","1","3","0"
"2022","2523","Robert Morris","Big South","","0.1","11","0","11","0","5","0","5","0","5","0","5","0","6","0","6","0"
"2022","55","Jacksonville State","Atlantic Sun","","8.1","11","9","2","0","4","4","0","0","4","3","1","0","5","4","1","0"
"2022","60","Morehouse College","SIAC","East","0","10","1","9","0","7","1","6","0","5","1","4","0","3","0","3","0"
"2022","2909","Westfield State","MSCAC","","0","10","2","8","0","8","2","6","0","5","1","4","0","5","1","4","0"
"2022","2509","Purdue","Big Ten","West","6.5","14","8","6","0","10","6","4","0","6","4","2","0","6","4","2","0"
"2022","2118","Central Missouri","Mid America","","0","11","4","7","0","11","4","7","0","5","4","1","0","6","0","6","0"
"2022","124180","Bluefield State","Independent DII","","0","8","3","4","1","0","0","0","0","5","3","2","0","2","0","2","0"
"2022","2305","Kansas","Big 12","","6.9","13","6","7","0","9","3","6","0","6","4","2","0","6","2","4","0"
"2022","2166","Davidson","Pioneer","","8.3","12","8","4","0","8","6","2","0","6","6","0","0","6","2","4","0"
"2022","2781","Brockport","Empire 8","","0","10","7","3","0","6","4","2","0","5","4","1","0","5","3","2","0"
"2022","2273","Hillsdale","Great Midwest Athletic","","0","11","5","6","0","7","3","4","0","6","2","4","0","5","3","2","0"
"2022","197","Oklahoma State","Big 12","","5.5","13","7","6","0","9","4","5","0","7","6","1","0","5","1","4","0"
"2022","2686","Washington & Jefferson","Presidents'","","0","10","8","2","0","8","6","2","0","5","4","1","0","5","4","1","0"
"2022","218","Temple","American Athletic","","4.4","12","3","9","0","8","1","7","0","7","3","4","0","5","0","5","0"
"2022","43","Yale","Ivy","","6","10","8","2","0","7","6","1","0","5","5","0","0","5","3","2","0"
"2022","2467","Norwich","NEWMAC","","0","10","3","7","0","6","2","4","0","5","3","2","0","5","0","5","0"
"2022","2395","Midwestern State","Lone Star","","0","11","6","5","0","6","3","3","0","6","3","3","0","5","3","2","0"
"2022","2812","Hope College","Michigan","","0","10","6","4","0","6","3","3","0","5","4","1","0","5","2","3","0"
"2022","2483","Oregon","Pac-12","","10.5","13","10","3","0","9","7","2","0","6","5","1","0","5","4","1","0"
"2022","2450","Norfolk State","MEAC","","0.7","11","2","9","0","5","2","3","0","5","0","5","0","6","2","4","0"
"2022","2280","Husson","Commonwealth Coast","","0","10","5","5","0","6","4","2","0","5","4","1","0","5","1","4","0"
"2022","2617","Stephen F. Austin","Western Athletic","","4.8","11","6","5","0","7","5","2","0","5","3","2","0","4","3","1","0"
"2022","2970","William Paterson","New Jersey","","0","10","5","5","0","6","2","4","0","5","2","3","0","5","3","2","0"
"2022","613","South Dakota Mines","Rocky Mountain","","0","11","7","4","0","9","6","3","0","6","3","3","0","5","4","1","0"
"2022","38","Colorado","Pac-12","","1","12","1","11","0","9","1","8","0","6","1","5","0","6","0","6","0"
"2022","471","Stevenson","Mid Atlantic","","0","10","8","2","0","8","6","2","0","5","4","1","0","5","4","1","0"
"2022","2085","Buffalo State","Liberty League","","0","10","0","10","0","6","0","6","0","5","0","5","0","5","0","5","0"
"2022","2199","Eastern Michigan","Mid-American","West","8.3","13","9","4","0","8","5","3","0","6","3","3","0","6","5","1","0"
"2022","2419","Mount St. Joseph","Heartland","","0","11","10","1","0","7","7","0","0","5","5","0","0","6","5","1","0"
"2022","110254","Davenport","GLIAC","","0","11","8","3","0","9","6","3","0","6","5","1","0","5","3","2","0"
"2022","75","North Park","CCIW","","0","10","1","8","1","8","1","6","1","5","1","4","0","5","0","4","1"
"2022","46","Georgetown","Patriot","","2.7","11","2","9","0","6","1","5","0","6","0","6","0","5","2","3","0"
"2022","265","Washington State","Pac-12","","5.5","13","7","6","0","9","4","5","0","7","4","3","0","5","3","2","0"
"2022","417","Gallaudet","ECFC","","0","10","7","3","0","6","5","1","0","5","3","2","0","5","4","1","0"
"2022","160","New Hampshire","CAA","","6.4","13","9","4","0","8","7","1","0","6","5","1","0","7","4","3","0"
"2022","2440","Nevada","Mountain West","West","3","12","2","10","0","8","0","8","0","6","1","5","0","6","1","5","0"
"2022","109418","Finlandia University","Upper Midwest","","0","10","0","10","0","6","0","6","0","0","0","0","0","5","0","5","0"
"2022","2032","Arkansas State","Sun Belt","West","4","12","3","9","0","8","1","7","0","6","3","3","0","6","0","6","0"
"2022","2256","Greensboro College","USA South","","0","10","2","8","0","6","1","5","0","5","2","3","0","5","0","5","0"
"2022","409","Concordia-Wisconsin","NACC","","0","10","8","2","0","8","6","2","0","5","5","0","0","5","3","2","0"
"2022","2692","Weber State","Big Sky","","9","13","10","3","0","9","6","3","0","7","6","1","0","6","4","2","0"
"2022","2122","Central Oklahoma","Mid America","","0","11","6","5","0","11","6","5","0","6","5","1","0","5","1","4","0"
"2022","2519","Rhodes College","Southern Athletic","","0","10","5","5","0","7","3","4","0","5","3","2","0","4","2","2","0"
"2022","2882","UNC Pembroke","Mountain East","","0","11","5","6","0","10","5","5","0","5","4","1","0","6","1","5","0"
"2022","2198","Eastern Kentucky","Atlantic Sun","","5.2","12","7","5","0","4","2","2","0","7","5","2","0","5","2","3","0"
"2022","2019","Allen","SIAC","East","0","10","1","8","1","7","0","7","0","5","1","3","1","5","0","5","0"
"2022","2029","Arkansas-Pine Bluff","SWAC","West","0.7","11","3","8","0","8","1","7","0","4","2","2","0","6","1","5","0"
"2022","109","MIT","NEWMAC","","0","9","3","6","0","6","1","5","0","5","1","4","0","4","2","2","0"
"2022","331","Eastern Washington","Big Sky","","2.9","11","3","8","0","8","2","6","0","5","2","3","0","6","1","5","0"
"2022","2075","Bowie State","CIAA","Northern","0","10","6","4","0","8","5","3","0","5","3","2","0","5","3","2","0"
"2022","221","Pittsburgh","ACC","Coastal","9.3","13","9","4","0","8","5","3","0","7","5","2","0","5","3","2","0"
"2022","2702","Western New England","Commonwealth Coast","","0","10","4","6","0","6","3","3","0","6","3","3","0","4","1","3","0"
"2022","2838","Tiffin","Great Midwest Athletic","","0","10","6","4","0","7","5","2","0","5","3","2","0","5","3","2","0"
"2022","147","Montana State","Big Sky","","9.1","14","12","2","0","9","9","0","0","8","8","0","0","5","4","1","0"
"2022","2306","Kansas State","Big 12","","10.1","14","10","4","0","10","8","2","0","7","5","2","0","5","4","1","0"
"2022","328","Utah State","Mountain West","Mountain","5.6","13","6","7","0","8","5","3","0","6","4","2","0","6","2","4","0"
"2022","125974","Hilbert College","North Coast","","0","7","0","7","0","0","0","0","0","0","0","0","0","4","0","4","0"
"2022","254","Utah","Pac-12","","9.6","14","10","4","0","10","8","2","0","6","6","0","0","6","3","3","0"
"2022","2828","Shenandoah","Old Dominion","","0","10","8","2","0","6","4","2","0","5","4","1","0","5","4","1","0"
"2022","2442","College Of New Jersey","New Jersey","","0","9","3","6","0","6","2","4","0","4","2","2","0","5","1","4","0"
"2022","79","Southern Illinois","MVFC","","6.3","11","5","6","0","8","4","4","0","5","2","3","0","6","3","3","0"
"2022","304","Idaho State","Big Sky","","0.1","11","1","10","0","8","1","7","0","5","1","4","0","6","0","6","0"
"2022","2804","Chowan","CIAA","Northern","0","9","6","3","0","7","6","1","0","5","3","2","0","4","3","1","0"
"2022","97","Louisville","ACC","Atlantic","8.3","13","8","5","0","8","4","4","0","6","5","1","0","6","2","4","0"
"2022","2685","Wartburg","American Rivers","","0","14","13","1","0","8","8","0","0","7","7","0","0","7","6","1","0"
"2022","111675","Biddeford","Commonwealth Coast","","0","10","5","5","0","6","3","3","0","5","3","2","0","5","2","3","0"
"2022","2193","East Tennessee State","Southern","","1.8","11","3","8","0","8","1","7","0","5","1","4","0","6","2","4","0"
"2022","2818","Montclair State","New Jersey","","0","10","2","8","0","6","0","6","0","5","1","4","0","5","1","4","0"
"2022","227","Rhode Island","CAA","","7.1","11","7","4","0","8","5","3","0","5","4","1","0","6","3","3","0"
"2022","2776","Salve Regina","Commonwealth Coast","","0","10","6","4","0","6","3","3","0","5","4","1","0","5","2","3","0"
"2022","490","Benedict College","SIAC","East","0","12","11","1","0","10","10","0","0","7","6","1","0","5","5","0","0"
"2022","15","Anna Maria College","ECFC","","0","9","5","4","0","6","3","3","0","5","2","3","0","4","3","1","0"
"2022","6845","Nebraska Wesleyan","American Rivers","","0","10","1","9","0","8","0","8","0","0","0","0","0","5","1","4","0"
"2022","2335","Liberty","FBS Independents","","7.3","13","8","5","0","3","2","1","0","6","4","2","0","6","4","2","0"
"2022","386","Trinity University TX","Southern Athletic","","0","12","11","1","0","7","7","0","0","8","7","1","0","4","4","0","0"
"2022","236","Chattanooga","Southern","","7.3","11","7","4","0","8","5","3","0","5","4","1","0","6","3","3","0"
"2022","2748","Wooster","North Coast","","0","10","6","4","0","8","4","4","0","5","2","3","0","5","4","1","0"
"2022","2963","Case Western Reserve","Presidents'","","0","10","6","4","0","8","5","3","0","5","3","2","0","5","3","2","0"
"2022","184","University of Rochester (NY)","Liberty League","","0","10","3","7","0","6","1","5","0","5","2","3","0","5","1","4","0"
"2022","2524","Rockford","NACC","","0","10","1","9","0","8","0","8","0","5","1","4","0","5","0","5","0"
"2022","359","Otterbein","Ohio","","0","10","2","8","0","9","1","8","0","5","1","4","0","5","1","4","0"
"2022","108","Harvard","Ivy","","5.1","10","6","4","0","7","4","3","0","5","1","4","0","4","4","0","0"
"2022","231","Furman","Southern","","8","13","10","3","0","8","7","1","0","6","5","1","0","7","5","2","0"
"2022","352","Kenyon","North Coast","","0","9","2","7","0","7","1","6","0","5","1","4","0","4","1","3","0"
"2022","59","Georgia Tech","ACC","Coastal","3.7","12","5","7","0","8","4","4","0","5","2","3","0","6","3","3","0"
"2022","2010","Alabama A&M","SWAC","East","3.6","11","4","7","0","8","4","4","0","4","3","1","0","4","0","4","0"
"2022","2790","Albion","Michigan","","0","10","9","1","0","6","5","1","0","5","5","0","0","5","4","1","0"
"2022","2026","App State","Sun Belt","East","7.1","12","6","6","0","8","3","5","0","7","5","2","0","5","1","4","0"
"2022","2422","Muhlenberg","Centennial","","0","10","6","4","0","9","6","3","0","5","4","1","0","5","2","3","0"
"2022","2808","Delaware Valley","Mid Atlantic","","0","13","12","1","0","8","8","0","0","7","7","0","0","6","5","1","0"
"2022","2396","Miles College","SIAC","West","0","10","1","9","0","7","1","6","0","5","0","5","0","5","1","4","0"
"2022","2242","Geneva","Presidents'","","0","10","3","7","0","8","2","6","0","5","2","3","0","5","1","4","0"
"2022","263","Loras College","American Rivers","","0","10","5","5","0","8","5","3","0","4","2","2","0","6","3","3","0"
"2022","191","Heidelberg","Ohio","","0","10","7","3","0","9","6","3","0","5","4","1","0","5","3","2","0"
"2022","2703","Western New Mexico","Lone Star","","0","11","6","5","0","6","3","3","0","5","4","1","0","5","1","4","0"
"2022","2641","Texas Tech","Big 12","","6.4","13","8","5","0","9","5","4","0","7","6","1","0","5","1","4","0"
"2022","2653","Troy","Sun Belt","West","9.6","14","12","2","0","9","8","1","0","7","7","0","0","6","4","2","0"
"2022","2001","Adams State","Rocky Mountain","","0","11","2","9","0","9","2","7","0","5","1","4","0","6","1","5","0"
"2022","2723","Wisconsin-River Falls","Wisconsin","","0","10","6","4","0","7","4","3","0","5","5","0","0","5","1","4","0"
"2022","2900","St. Thomas (MN)","Pioneer","","10","11","10","1","0","8","8","0","0","6","6","0","0","5","4","1","0"
"2022","2213","Emory & Henry College","South Atlantic","","0","11","5","6","0","0","0","0","0","5","2","3","0","5","2","3","0"
"2022","2630","UT Martin","OVC","","6.8","11","7","4","0","5","5","0","0","5","4","1","0","6","3","3","0"
"2022","2477","Ohio Dominican","Great Midwest Athletic","","0","10","7","3","0","7","5","2","0","6","5","1","0","4","2","2","0"
"2022","2304","Johnson C Smith","CIAA","Southern","0","10","2","7","1","8","2","6","0","4","2","2","0","6","0","5","1"
"2022","2711","Western Michigan","Mid-American","West","4.3","12","5","7","0","8","4","4","0","6","2","4","0","6","3","3","0"
"2022","2152","Concordia Moorhead","Minnesota","","0","8","4","4","0","6","2","4","0","4","3","1","0","3","0","3","0"
"2022","2896","Southern Virginia","USA South","","0","10","1","9","0","6","1","5","0","5","0","5","0","5","1","4","0"
"2022","2771","Merrimack","NEC","","5.3","11","8","3","0","7","6","1","0","6","4","2","0","5","4","1","0"
"2022","2487","Pace","Northeast 10","","0","10","6","4","0","8","4","4","0","6","4","2","0","3","1","2","0"
"2022","2291","Indiana-Pennsylvania","Pennsylvania State Athletic","Western","0","12","10","2","0","11","9","2","0","7","6","1","0","5","4","1","0"
"2022","167","New Mexico","Mountain West","Mountain","2.4","12","2","10","0","8","0","8","0","6","2","4","0","6","0","6","0"
"2022","146","Grove City College","Presidents'","","0","10","7","3","0","8","5","3","0","6","5","1","0","4","2","2","0"
"2022","18","Bridgewater State","MSCAC","","0","10","6","4","0","8","6","2","0","5","4","1","0","5","2","3","0"
"2022","391","Oberlin","North Coast","","0","10","0","10","0","8","0","8","0","5","0","5","0","5","0","5","0"
"2022","132","Bemidji State","Northern Sun","North","0","13","10","3","0","12","10","2","0","6","5","1","0","7","5","2","0"
"2022","2382","Mercer","Southern","","7.7","11","7","4","0","8","5","3","0","5","4","1","0","6","3","3","0"
"2022","2816","McKendree","Great Lakes","","0","11","5","6","0","5","1","4","0","5","1","4","0","6","4","2","0"
"2022","23","San José State","Mountain West","West","5.5","12","7","5","0","8","5","3","0","6","6","0","0","5","1","4","0"
"2022","3","Birmingham-Southern","Southern Athletic","","0","10","7","3","0","7","5","2","0","6","5","1","0","3","1","2","0"
"2022","103","Boston College","ACC","Atlantic","3.1","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2022","2731","Williams","NESCAC","","0","8","3","5","0","8","3","5","0","5","3","2","0","3","0","3","0"
"2022","135","Minnesota","Big Ten","West","9.7","13","9","4","0","9","5","4","0","7","5","2","0","5","3","2","0"
"2022","87","Notre Dame","FBS Independents","","8.7","13","9","4","0","1","1","0","0","6","4","2","0","4","2","2","0"
"2022","2148","Concord University","Mountain East","","0","11","9","2","0","10","8","2","0","5","4","1","0","6","5","1","0"
"2022","194","Ohio State","Big Ten","East","9.8","13","11","2","0","9","8","1","0","8","7","1","0","4","4","0","0"
"2022","2050","Ball State","Mid-American","West","4.6","12","5","7","0","8","3","5","0","6","3","3","0","6","2","4","0"
"2022","3071","North Central College","CCIW","","0","15","15","0","0","8","8","0","0","9","9","0","0","5","5","0","0"
"2022","2168","Dayton","Pioneer","","4.6","11","8","3","0","8","6","2","0","5","5","0","0","6","3","3","0"
"2022","225","Brown","Ivy","","2.3","10","3","7","0","7","1","6","0","5","2","3","0","5","1","4","0"
"2022","2553","Sewanee","Southern Athletic","","0","10","2","8","0","7","0","7","0","6","2","4","0","4","0","4","0"
"2022","2843","Western Connecticut St","MSCAC","","0","10","7","3","0","8","6","2","0","4","3","1","0","6","4","2","0"
"2022","5","UAB","Conference USA","","9.2","13","7","6","0","8","4","4","0","6","5","1","0","6","1","5","0"
"2022","122774","Keystone","ECFC","","0","10","3","7","0","6","3","3","0","5","1","4","0","5","2","3","0"
"2022","2559","Shippensburg","Pennsylvania State Athletic","Eastern","0","11","5","6","0","10","5","5","0","5","1","4","0","6","4","2","0"
"2022","2043","Augustana University (SD)","Northern Sun","South","0","11","7","4","0","11","7","4","0","6","3","3","0","5","4","1","0"
"2022","2207","Elizabeth City State","CIAA","Northern","0","9","2","7","0","8","2","6","0","4","2","2","0","4","0","4","0"
"2022","2729","William & Mary","CAA","","9.2","13","11","2","0","8","7","1","0","6","5","1","0","7","6","1","0"
"2022","2224","Findlay","Great Midwest Athletic","","0","11","7","4","0","7","5","2","0","6","4","2","0","5","3","2","0"
"2022","2888","Ouachita Baptist","Great American","","0","12","11","1","0","11","11","0","0","6","5","1","0","6","6","0","0"
"2022","210","Millersville","Pennsylvania State Athletic","Eastern","0","11","5","6","0","10","5","5","0","5","2","3","0","6","3","3","0"
"2022","128","Northern Michigan","GLIAC","","0","11","4","7","0","7","1","6","0","6","2","4","0","5","2","3","0"
"2022","6353","Lakeland","NACC","","0","10","3","7","0","8","3","5","0","6","3","3","0","4","0","4","0"
"2022","2320","Lamar","Southland","","3.3","11","1","10","0","4","1","3","0","5","1","4","0","6","0","6","0"
"2022","2655","Tulane","American Athletic","","10.1","14","12","2","0","9","8","1","0","8","6","2","0","5","5","0","0"
"2022","65","Grinnell","Midwest","","0","8","2","6","0","8","2","6","0","2","1","1","0","6","1","5","0"
"2022","2913","Brevard College","USA South","","0","9","5","4","0","7","5","2","0","5","3","2","0","4","2","2","0"
"2022","199","Southeastern Oklahoma State","Great American","","0","11","6","5","0","11","6","5","0","5","3","2","0","6","3","3","0"
"2022","50","Florida A&M","SWAC","East","5","11","9","2","0","8","7","1","0","5","5","0","0","4","3","1","0"
"2022","2627","Tarleton State","Western Athletic","","5.4","11","6","5","0","5","1","4","0","6","4","2","0","5","2","3","0"
"2022","49","Dubuque","American Rivers","","0","10","6","4","0","8","6","2","0","5","2","3","0","4","3","1","0"
"2022","24","Stanford","Pac-12","","2.9","12","3","9","0","9","1","8","0","6","2","4","0","6","1","5","0"
"2022","2333","Lewis & Clark College","Northwest","","0","9","4","5","0","8","3","5","0","5","2","3","0","4","2","2","0"
"2022","2022","American International","Northeast 10","","0","10","1","9","0","8","1","7","0","5","0","5","0","5","1","4","0"
"2022","131","Wayne State (MI)","GLIAC","","0","10","1","9","0","7","0","7","0","6","1","5","0","4","0","4","0"
"2022","237","Union (NY)","Liberty League","","0","10","6","4","0","6","3","3","0","5","3","2","0","5","3","2","0"
"2022","2383","Merchant Marine Academy","NEWMAC","","0","9","6","3","0","6","4","2","0","5","3","2","0","4","3","1","0"
"2022","340","Bowdoin","NESCAC","","0","9","3","6","0","9","3","6","0","4","3","1","0","5","0","5","0"
"2022","2249","Glenville State","Mountain East","","0","11","7","4","0","10","6","4","0","4","4","0","0","7","3","4","0"
"2022","2800","Alma","Michigan","","0","12","11","1","0","6","6","0","0","7","6","1","0","5","5","0","0"
"2022","2634","Tennessee State","OVC","","4.8","11","4","7","0","5","2","3","0","4","2","2","0","5","2","3","0"
"2022","138","Northwest Missouri St","Mid America","","0","13","10","3","0","11","9","2","0","6","6","0","0","7","4","3","0"
"2022","174","Hobart College","Liberty League","","0","10","7","3","0","6","4","2","0","5","4","1","0","5","3","2","0"
"2022","559","University of Mary","Northern Sun","North","0","11","2","9","0","11","2","9","0","6","1","5","0","5","1","4","0"
"2022","101","Eureka College","NACC","","0","10","2","8","0","8","2","6","0","5","1","4","0","5","1","4","0"
"2022","77","Northwestern","Big Ten","West","3.5","12","1","11","0","9","1","8","0","6","0","6","0","5","0","5","0"
"2022","2614","Saint Vincent","Presidents'","","0","10","5","5","0","8","4","4","0","6","4","2","0","4","1","3","0"
"2022","2401","Mississippi College","Gulf South","","0","11","4","7","0","8","3","5","0","5","2","3","0","5","2","3","0"
"2022","2911","William Jewell","Great Lakes","","0","11","2","9","0","5","1","4","0","6","1","5","0","5","1","4","0"
"2022","2107","Catawba","South Atlantic","","0","11","1","10","0","7","0","7","0","5","0","5","0","6","1","5","0"
"2022","2234","Franklin & Marshall","Centennial","","0","10","6","4","0","9","5","4","0","5","3","2","0","5","3","2","0"
"2022","2364","Minnesota State Mankato","Northern Sun","South","0","13","10","3","0","12","10","2","0","6","6","0","0","7","4","3","0"
"2022","2232","Fort Valley State","SIAC","East","0","10","8","2","0","9","7","2","0","3","2","1","0","3","3","0","0"
"2022","2825","Quincy","Great Lakes","","0","11","4","7","0","6","1","5","0","6","2","4","0","5","2","3","0"
"2022","2323","Lane College","SIAC","West","1.2","10","5","5","0","8","4","4","0","6","3","3","0","3","1","2","0"
"2022","2197","Eastern Illinois","OVC","","3","11","2","9","0","6","1","5","0","5","1","4","0","6","1","5","0"
"2022","142","Missouri","SEC","East","6.5","13","6","7","0","8","3","5","0","7","5","2","0","5","1","4","0"
"2022","195","Ohio","Mid-American","East","7.4","14","10","4","0","9","7","2","0","6","6","0","0","6","3","3","0"
"2022","2309","Kent State","Mid-American","East","4.2","12","5","7","0","8","4","4","0","5","3","2","0","7","2","5","0"
"2022","319","Oklahoma Baptist","Great American","","0","11","1","10","0","11","1","10","0","6","0","6","0","5","1","4","0"
"2022","264","Washington","Pac-12","","8.2","13","11","2","0","9","7","2","0","7","7","0","0","5","3","2","0"
"2022","2967","Framingham State","MSCAC","","0","10","5","5","0","8","4","4","0","5","4","1","0","5","1","4","0"
"2022","3101","Utah Tech","Western Athletic","","3.9","11","4","7","0","6","3","3","0","5","3","2","0","6","1","5","0"
"2022","2424","New Mexico Highlands","Rocky Mountain","","0","10","3","7","0","9","3","6","0","5","2","3","0","5","1","4","0"
"2022","2743","Wisconsin-Stevens Pt","Wisconsin","","0","10","1","9","0","7","0","7","0","5","1","4","0","5","0","5","0"
"2022","67","Luther","American Rivers","","0","10","2","8","0","8","2","6","0","5","1","4","0","5","1","4","0"
"2022","2261","Hampton","CAA","","2.5","11","4","7","0","8","1","7","0","6","2","4","0","5","2","3","0"
